CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Tulare_01.01.2003-06.21.2013
362050N1195132W001,20S23E07H003M,10/6/2006,00:00,,,109.000,0.000,109.000,240.760,239.760,131.760,108.000,UNK - Unknown,Unknown,Tulare Irrigation District,Voluntary,TAPE-109 FEET,Tulare_01.01.2003-06.21.2013
362050N1195132W001,20S23E07H003M,2/26/2009,00:00,,,153.000,0.000,153.000,240.760,239.760,87.760,152.000,UNK - Unknown,Unknown,Tulare Irrigation District,Voluntary,TAPE-153',Tulare_01.01.2003-06.21.2013
362050N1195132W001,20S23E07H003M,1/19/2010,00:00,,,159.000,0.000,159.000,240.760,239.760,81.760,158.000,UNK - Unknown,Unknown,Tulare Irrigation District,Voluntary,,Tulare_01.01.2003-06.21.2013
362053N1191217W001,20S26E11H001M,10/10/2012,00:00,,,100.000,5.500,94.500,359.190,359.190,264.690,94.500,ST - Steel tape measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
362053N1191217W001,20S26E11H001M,3/5/2013,00:00,,,90.000,9.300,80.700,359.190,359.190,278.490,80.700,ST - Steel tape measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
362069N1191092W001,20S26E12F001M,1/23/2003,00:00,,,53.100,0.000,53.100,367.690,366.690,314.590,52.100,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1191092W001,20S26E12F001M,1/27/2004,00:00,,,49.600,0.000,49.600,367.690,366.690,318.090,48.600,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1191092W001,20S26E12F001M,9/16/2003,00:00,,,52.900,0.000,52.900,367.690,366.690,314.790,51.900,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1191092W001,20S26E12F001M,1/25/2005,00:00,,,50.200,0.000,50.200,367.690,366.690,317.490,49.200,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1191092W001,20S26E12F001M,1/24/2006,00:00,,,51.500,0.000,51.500,367.690,366.690,316.190,50.500,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1191092W001,20S26E12F001M,1/24/2007,00:00,,,58.900,0.000,58.900,367.690,366.690,308.790,57.900,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1191092W001,20S26E12F001M,2/11/2008,00:00,,,67.200,0.000,67.200,367.690,366.690,300.490,66.200,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1191092W001,20S26E12F001M,10/11/2007,00:00,,,66.000,0.000,66.000,367.690,366.690,301.690,65.000,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1191092W001,20S26E12F001M,9/27/2006,00:00,,,51.500,0.000,51.500,367.690,366.690,316.190,50.500,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1191092W001,20S26E12F001M,2/13/2009,00:00,,,66.100,0.000,66.100,367.690,366.690,301.590,65.100,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1191092W001,20S26E12F001M,1/20/2010,00:00,,,66.000,0.000,66.000,367.690,366.690,301.690,65.000,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1191092W001,20S26E12F001M,9/28/2010,00:00,,,67.000,0.000,67.000,367.690,366.690,300.690,66.000,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1191092W001,20S26E12F001M,2/14/2011,00:00,,,67.000,0.000,67.000,367.690,366.690,300.690,66.000,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1191723W001,20S26E08H001M,10/11/2011,00:00,,,110.000,17.000,93.000,329.200,329.200,236.200,93.000,ST - Steel tape measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
362069N1191723W001,20S26E08H001M,2/6/2012,00:00,,,95.000,7.500,87.500,329.200,329.200,241.700,87.500,ST - Steel tape measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
362069N1191723W001,20S26E08H001M,10/10/2012,00:00,,,122.000,1.200,120.800,329.200,329.200,208.400,120.800,ST - Steel tape measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
362069N1191723W001,20S26E08H001M,3/5/2013,00:00,1 - Pumping,,,,,329.200,329.200,,,,,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
362069N1194493W001,,1/27/2003,00:00,,,119.000,0.000,119.000,253.730,253.330,134.730,118.600,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1194493W001,,2/9/2005,00:00,,,128.000,0.000,128.000,253.730,253.330,125.730,127.600,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1194493W001,,1/31/2006,00:00,,,115.000,0.000,115.000,253.730,253.330,138.730,114.600,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1194493W001,,12/4/2006,00:00,,,104.000,0.000,104.000,253.730,253.330,149.730,103.600,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
362069N1194493W001,,10/13/2010,00:00,D - Dry well,,,,,253.730,253.330,,,,,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
362072N1195021W001,20S23E08G001M,2/18/2006,00:00,7 - Special/Other,,,,,244.750,244.750,,,,,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362072N1195021W001,20S23E08G001M,11/29/2006,00:00,7 - Special/Other,,,,,244.750,244.750,,,,,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362072N1195021W001,20S23E08G001M,11/2/2005,00:00,7 - Special/Other,,,,,244.750,244.750,,,,,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362072N1195021W001,20S23E08G001M,11/14/2004,00:00,7 - Special/Other,,,,,244.750,244.750,,,,,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362072N1195021W001,20S23E08G001M,3/5/2007,00:00,7 - Special/Other,,,,,244.750,244.750,,,,,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362072N1195021W001,20S23E08G001M,3/5/2007,00:00,,,104.000,0.000,104.000,244.750,244.750,140.750,104.000,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362072N1195021W001,20S23E08G001M,2/11/2009,00:00,,,133.000,0.000,133.000,244.750,244.750,111.750,133.000,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362072N1195021W001,20S23E08G001M,10/31/2008,00:00,,,139.900,0.000,139.900,244.750,244.750,104.850,139.900,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362072N1195021W001,20S23E08G001M,2/13/2008,00:00,,,120.200,0.000,120.200,244.750,244.750,124.550,120.200,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362072N1195021W001,20S23E08G001M,11/3/2007,00:00,,,122.000,0.000,122.000,244.750,244.750,122.750,122.000,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362072N1195021W001,20S23E08G001M,3/15/2010,00:00,,,134.900,0.000,134.900,244.750,244.750,109.850,134.900,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362072N1195021W001,20S23E08G001M,10/15/2009,00:00,,,150.500,0.000,150.500,244.750,244.750,94.250,150.500,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362072N1195021W001,20S23E08G001M,3/10/2011,00:00,,,127.900,0.000,127.900,244.750,244.750,116.850,127.900,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362072N1195021W001,20S23E08G001M,2/27/2012,12:00,,,115.000,0.000,115.000,244.753,244.753,129.753,115.000,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
362072N1195021W001,20S23E08G001M,2/1/2013,12:00,,,130.400,0.000,130.400,244.753,244.753,114.353,130.400,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
362094N1190645W001,20S27E08A001M,2/6/2012,00:00,,,15.000,0.000,15.000,402.710,402.710,387.710,15.000,ST - Steel tape measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
362094N1190645W001,20S27E08A001M,10/10/2012,00:00,,,15.000,0.000,15.000,402.710,402.710,387.710,15.000,ST - Steel tape measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
362094N1190645W001,20S27E08A001M,3/11/2013,00:00,0 - Measurement Discontinued,,,,,402.710,402.710,,,,,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
362094N1194218W001,202312A1,2/18/2011,08:15,,2 - Nearby pump operating,125.000,3.000,122.000,260.223,258.723,138.223,120.500,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
362102N1194259W001,202312A1,10/11/2011,10:00,,,135.000,24.000,111.000,254.780,254.280,143.780,110.500,ST - Steel tape measurement,0.1 Ft,Tulare Irrigation District,CASGEM,,Tulare_01.01.2003-06.21.2013
362108N1192092W001,,1/22/2003,00:00,,,60.000,0.000,60.000,317.200,316.700,257.200,59.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
362108N1192092W001,,1/26/2005,00:00,,,67.000,0.000,67.000,317.200,316.700,250.200,66.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
362108N1192092W001,,1/30/2006,00:00,,,61.500,0.000,61.500,317.200,316.700,255.700,61.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
362108N1192092W001,,2/5/2007,00:00,,,54.000,0.000,54.000,317.200,316.700,263.200,53.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
362108N1192092W001,,12/1/2006,00:00,,,50.000,0.000,50.000,317.200,316.700,267.200,49.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
362108N1192092W001,,9/30/2010,00:00,D - Dry well,,,,,317.200,316.700,,,,,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
362111N1191276W001,,1/21/2003,00:00,,,48.300,0.000,48.300,354.190,352.690,305.890,46.800,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362111N1191276W001,,1/26/2004,00:00,,,49.100,0.000,49.100,354.190,352.690,305.090,47.600,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362111N1191276W001,,9/15/2003,00:00,,,56.700,0.000,56.700,354.190,352.690,297.490,55.200,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362111N1191276W001,,1/24/2005,00:00,,,50.900,0.000,50.900,354.190,352.690,303.290,49.400,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362111N1191276W001,,1/23/2006,00:00,,,53.300,0.000,53.300,354.190,352.690,300.890,51.800,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362111N1191276W001,,1/23/2007,00:00,,,53.700,0.000,53.700,354.190,352.690,300.490,52.200,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362111N1191276W001,,2/11/2008,00:00,,,72.500,0.000,72.500,354.190,352.690,281.690,71.000,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362111N1191276W001,,10/10/2007,00:00,,,71.000,0.000,71.000,354.190,352.690,283.190,69.500,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362111N1191276W001,,9/26/2006,00:00,,,55.700,0.000,55.700,354.190,352.690,298.490,54.200,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362111N1191276W001,,2/12/2009,00:00,,,71.900,0.000,71.900,354.190,352.690,282.290,70.400,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362111N1191276W001,,1/19/2010,00:00,,,50.900,0.000,50.900,354.190,352.690,303.290,49.400,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362111N1191276W001,,9/27/2010,00:00,,,87.700,0.000,87.700,354.190,352.690,266.490,86.200,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362111N1191276W001,,2/14/2011,00:00,,,72.500,0.000,72.500,354.190,352.690,281.690,71.000,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362122N1192962W001,20S25E06R002M,10/20/2011,00:00,,,119.000,0.000,119.000,297.000,297.000,178.000,119.000,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
362122N1192962W001,20S25E06R002M,2/13/2012,00:00,1 - Pumping,,,,,297.000,297.000,,,,,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
362122N1192962W001,20S25E06R002M,10/10/2012,00:00,,,118.000,0.000,118.000,297.000,297.000,179.000,118.000,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
362122N1192962W001,20S25E06R002M,3/5/2013,00:00,,,125.000,0.000,125.000,297.000,297.000,172.000,125.000,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
362125N1191106W001,,1/21/2003,00:00,,,40.600,0.000,40.600,362.690,362.690,322.090,40.600,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362125N1191106W001,,1/26/2004,00:00,,,47.100,0.000,47.100,362.690,362.690,315.590,47.100,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362125N1191106W001,,9/15/2003,00:00,,,54.000,0.000,54.000,362.690,362.690,308.690,54.000,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362125N1191106W001,,1/24/2005,00:00,,,53.100,0.000,53.100,362.690,362.690,309.590,53.100,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362125N1191106W001,,1/23/2006,00:00,,,49.900,0.000,49.900,362.690,362.690,312.790,49.900,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362125N1191106W001,,1/23/2007,00:00,,,56.600,0.000,56.600,362.690,362.690,306.090,56.600,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362125N1191106W001,,2/11/2008,00:00,,,60.300,0.000,60.300,362.690,362.690,302.390,60.300,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362125N1191106W001,,10/9/2007,00:00,,,60.500,0.000,60.500,362.690,362.690,302.190,60.500,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362125N1191106W001,,9/25/2006,00:00,,,49.000,0.000,49.000,362.690,362.690,313.690,49.000,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362125N1191106W001,,2/12/2009,00:00,,,65.500,0.000,65.500,362.690,362.690,297.190,65.500,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362125N1191106W001,,1/19/2010,00:00,,,69.100,0.000,69.100,362.690,362.690,293.590,69.100,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362125N1191106W001,,9/27/2010,00:00,,,75.900,0.000,75.900,362.690,362.690,286.790,75.900,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362125N1191106W001,,2/14/2011,00:00,,,70.900,0.000,70.900,362.690,362.690,291.790,70.900,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362150N1194952W001,20S23E05J001M,2/18/2006,00:00,7 - Special/Other,,,,,244.750,244.750,,,,,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362150N1194952W001,20S23E05J001M,11/29/2006,00:00,7 - Special/Other,,,,,244.750,244.750,,,,,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362150N1194952W001,20S23E05J001M,11/2/2005,00:00,7 - Special/Other,,,,,244.750,244.750,,,,,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362150N1194952W001,20S23E05J001M,11/14/2004,00:00,7 - Special/Other,,,,,244.750,244.750,,,,,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362150N1194952W001,20S23E05J001M,3/5/2007,00:00,7 - Special/Other,,,,,244.750,244.750,,,,,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362150N1194952W001,20S23E05J001M,3/6/2007,00:00,,,96.900,0.000,96.900,244.750,244.750,147.850,96.900,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362150N1194952W001,20S23E05J001M,2/11/2009,00:00,,,127.200,0.000,127.200,244.750,244.750,117.550,127.200,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362150N1194952W001,20S23E05J001M,10/19/2008,00:00,,,128.600,0.000,128.600,244.750,244.750,116.150,128.600,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362150N1194952W001,20S23E05J001M,2/13/2008,00:00,,,111.600,0.000,111.600,244.750,244.750,133.150,111.600,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362150N1194952W001,20S23E05J001M,11/3/2007,00:00,,,115.300,0.000,115.300,244.750,244.750,129.450,115.300,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362150N1194952W001,20S23E05J001M,2/23/2010,00:00,,,133.200,0.000,133.200,244.750,244.750,111.550,133.200,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362150N1194952W001,20S23E05J001M,11/2/2009,00:00,,,139.900,0.000,139.900,244.750,244.750,104.850,139.900,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362150N1194952W001,20S23E05J001M,3/10/2011,00:00,,,122.500,0.000,122.500,244.750,244.750,122.250,122.500,UNK - Unknown,Unknown,KINGS COUNTY WATER DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362150N1194952W001,20S23E05J001M,2/27/2012,12:00,,,108.600,0.000,108.600,244.749,244.749,136.149,108.600,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
362150N1194952W001,20S23E05J001M,2/1/2013,12:00,4 - Can't get tape in casing,,,,,244.749,244.749,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
362153N1191062W001,,1/21/2003,00:00,,,43.000,0.000,43.000,367.190,366.690,324.190,42.500,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362153N1191062W001,,1/26/2004,00:00,,,44.000,0.000,44.000,367.190,366.690,323.190,43.500,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362153N1191062W001,,9/15/2003,00:00,,,47.200,0.000,47.200,367.190,366.690,319.990,46.700,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362153N1191062W001,,1/24/2005,00:00,,,54.900,0.000,54.900,367.190,366.690,312.290,54.400,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362153N1191062W001,,1/23/2006,00:00,,,48.400,0.000,48.400,367.190,366.690,318.790,47.900,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362153N1191062W001,,1/22/2007,00:00,,,54.600,0.000,54.600,367.190,366.690,312.590,54.100,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362153N1191062W001,,2/11/2008,00:00,,,58.200,0.000,58.200,367.190,366.690,308.990,57.700,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362153N1191062W001,,10/9/2007,00:00,,,60.800,0.000,60.800,367.190,366.690,306.390,60.300,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362153N1191062W001,,9/25/2006,00:00,,,49.500,0.000,49.500,367.190,366.690,317.690,49.000,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362153N1191062W001,,2/12/2009,00:00,,,58.000,0.000,58.000,367.190,366.690,309.190,57.500,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362153N1191062W001,,1/19/2010,00:00,,,62.800,0.000,62.800,367.190,366.690,304.390,62.300,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362153N1191062W001,,9/27/2010,00:00,,,70.000,0.000,70.000,367.190,366.690,297.190,69.500,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362153N1191062W001,,2/14/2011,00:00,,,60.000,0.000,60.000,367.190,366.690,307.190,59.500,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362156N1191106W001,,1/21/2003,00:00,,,47.300,0.000,47.300,365.190,364.690,317.890,46.800,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362156N1191106W001,,1/26/2004,00:00,,,46.900,0.000,46.900,365.190,364.690,318.290,46.400,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362156N1191106W001,,9/15/2003,00:00,,,49.900,0.000,49.900,365.190,364.690,315.290,49.400,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362156N1191106W001,,1/24/2005,00:00,,,51.800,0.000,51.800,365.190,364.690,313.390,51.300,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
362156N1191106W001,,1/23/2006,00:00,,,53.500,0.000,53.500,365.190,364.690,311.690,53.000,UNK - Unknown,Unknown,LINDMORE IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
