CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Humboldt_06.21.1983-06.21.2013
407598N1240612W001,04N01E03M001H,4/10/2009,00:00,,,9.000,0.000,9.000,74.140,73.340,65.140,8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407598N1240612W001,04N01E03M001H,10/28/2009,00:00,,,11.900,0.000,11.900,74.140,73.340,62.240,11.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407598N1240612W001,04N01E03M001H,3/29/2010,00:00,,,7.400,0.000,7.400,74.140,73.340,66.740,6.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407598N1240612W001,04N01E03M001H,10/26/2010,00:00,,,10.700,0.000,10.700,74.140,73.340,63.440,9.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407598N1240612W001,04N01E03M001H,4/14/2011,00:00,,,8.400,0.000,8.400,74.140,73.340,65.740,7.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407598N1240612W001,04N01E03M001H,10/20/2011,00:00,,,11.400,0.000,11.400,74.140,73.340,62.740,10.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
407598N1240612W001,04N01E03M001H,3/26/2013,00:00,,,10.000,0.100,9.900,74.140,73.340,64.240,9.100,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408145N1240838W001,05N01E17J001H,10/20/2011,00:00,9 - Temporarily inaccessible,,,,,83.840,83.340,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408145N1240838W001,05N01E17J001H,4/19/2012,00:00,,,50.000,0.500,49.500,83.840,83.340,34.340,49.000,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408145N1240838W001,05N01E17J001H,10/31/2012,00:00,,,54.000,2.600,51.400,83.840,83.340,32.440,50.900,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408145N1240838W001,05N01E17J001H,3/26/2013,00:00,,,50.000,-0.500,50.500,83.840,83.340,33.340,50.000,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/19/2011,00:00,,,14.500,0.000,14.500,24.350,22.350,9.850,12.500,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,4/19/2012,00:00,,,10.000,0.600,9.400,24.350,22.350,14.950,7.400,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/30/2012,00:00,,,14.000,-1.000,15.000,24.350,22.350,9.350,13.000,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,3/28/1991,00:00,,,13.100,0.000,13.100,24.350,22.350,11.250,11.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/29/1991,00:00,,,16.600,0.000,16.600,24.350,22.350,7.750,14.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,3/26/1992,00:00,,,14.200,0.000,14.200,24.350,22.350,10.150,12.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/21/1992,00:00,,,17.600,0.000,17.600,24.350,22.350,6.750,15.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,4/1/1993,00:00,,,10.500,0.000,10.500,24.350,22.350,13.850,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/28/1993,00:00,,,15.900,0.000,15.900,24.350,22.350,8.450,13.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,3/30/1994,00:00,,,12.300,0.000,12.300,24.350,22.350,12.050,10.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,4/5/1995,00:00,,,9.400,0.000,9.400,24.350,22.350,14.950,7.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/25/1995,00:00,,,15.700,0.000,15.700,24.350,22.350,8.650,13.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,3/20/1996,00:00,,,9.400,0.000,9.400,24.350,22.350,14.950,7.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,11/7/1996,00:00,,,15.800,0.000,15.800,24.350,22.350,8.550,13.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,3/19/1997,00:00,,,10.200,0.000,10.200,24.350,22.350,14.150,8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/29/1997,00:00,,,15.600,0.000,15.600,24.350,22.350,8.750,13.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,3/19/1998,00:00,,,9.200,0.000,9.200,24.350,22.350,15.150,7.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/29/1998,00:00,,,15.500,0.000,15.500,24.350,22.350,8.850,13.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/27/1999,00:00,,,15.900,0.000,15.900,24.350,22.350,8.450,13.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,3/17/1999,00:00,,,9.300,0.000,9.300,24.350,22.350,15.050,7.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,3/15/2000,00:00,,,10.800,0.000,10.800,24.350,22.350,13.550,8.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/13/2000,00:00,,,16.400,0.000,16.400,24.350,22.350,7.950,14.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,3/28/2001,00:00,,,14.100,0.000,14.100,24.350,22.350,10.250,12.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/25/2001,00:00,,,16.400,0.000,16.400,24.350,22.350,7.950,14.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,3/27/2002,00:00,,,10.200,0.000,10.200,24.350,22.350,14.150,8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/22/2002,00:00,,,16.800,0.000,16.800,24.350,22.350,7.550,14.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,3/19/2003,00:00,,,10.500,0.000,10.500,24.350,22.350,13.850,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/28/2003,00:00,,,15.400,0.000,15.400,24.350,22.350,8.950,13.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,4/8/2004,00:00,,,10.800,0.000,10.800,24.350,22.350,13.550,8.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/13/2004,00:00,,,15.900,0.000,15.900,24.350,22.350,8.450,13.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,4/6/2005,00:00,,,11.100,0.000,11.100,24.350,22.350,13.250,9.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/12/2005,00:00,,,14.500,0.000,14.500,24.350,22.350,9.850,12.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,5/3/2006,00:00,,,10.000,0.000,10.000,24.350,22.350,14.350,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/12/2006,00:00,,,15.100,0.000,15.100,24.350,22.350,9.250,13.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,3/28/2007,00:00,,,10.200,0.000,10.200,24.350,22.350,14.150,8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/23/2007,00:00,,,14.500,0.000,14.500,24.350,22.350,9.850,12.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,4/1/2008,00:00,,,10.900,0.000,10.900,24.350,22.350,13.450,8.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/23/2008,00:00,,,16.100,0.000,16.100,24.350,22.350,8.250,14.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,4/9/2009,00:00,,,11.500,0.000,11.500,24.350,22.350,12.850,9.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/27/2009,00:00,,,15.900,0.000,15.900,24.350,22.350,8.450,13.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,3/30/2010,00:00,,,10.900,0.000,10.900,24.350,22.350,13.450,8.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/27/2010,00:00,,,14.700,0.000,14.700,24.350,22.350,9.650,12.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,4/13/2011,00:00,,,9.500,0.000,9.500,24.350,22.350,14.850,7.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,10/19/2011,00:00,,,14.500,0.000,14.500,24.350,22.350,9.850,12.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
408831N1241105W001,06N01E19Q001H,3/26/2013,00:00,,,12.000,-0.500,12.500,24.350,22.350,11.850,10.500,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/19/2011,00:00,,,29.200,0.000,29.200,128.840,128.340,99.640,28.700,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,4/19/2012,00:00,,,26.000,4.000,22.000,128.840,128.340,106.840,21.500,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/30/2012,00:00,,,29.000,0.000,29.000,128.840,128.340,99.840,28.500,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,3/18/1986,00:00,,,22.100,0.000,22.100,128.840,128.340,106.740,21.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/22/1986,00:00,,,30.800,0.000,30.800,128.840,128.340,98.040,30.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,4/2/1987,00:00,,,25.800,0.000,25.800,128.840,128.340,103.040,25.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/29/1987,00:00,,,31.200,0.000,31.200,128.840,128.340,97.640,30.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,3/16/1988,00:00,,,25.900,0.000,25.900,128.840,128.340,102.940,25.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,11/3/1988,00:00,,,30.000,0.000,30.000,128.840,128.340,98.840,29.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,3/16/1989,00:00,,,25.300,0.000,25.300,128.840,128.340,103.540,24.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/26/1989,00:00,,,29.800,0.000,29.800,128.840,128.340,99.040,29.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,3/15/1990,00:00,,,21.500,0.000,21.500,128.840,128.340,107.340,21.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/26/1990,00:00,,,29.300,0.000,29.300,128.840,128.340,99.540,28.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,3/28/1991,00:00,,,22.700,0.000,22.700,128.840,128.340,106.140,22.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/29/1991,00:00,,,29.600,0.000,29.600,128.840,128.340,99.240,29.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,3/26/1992,00:00,,,26.400,0.000,26.400,128.840,128.340,102.440,25.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/21/1992,00:00,,,31.300,0.000,31.300,128.840,128.340,97.540,30.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,4/1/1993,00:00,,4 - Pumped recently,13.600,0.000,13.600,128.840,128.340,115.240,13.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/29/1993,00:00,,,31.100,0.000,31.100,128.840,128.340,97.740,30.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,3/31/1994,00:00,,,27.300,0.000,27.300,128.840,128.340,101.540,26.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,4/5/1995,00:00,,,26.200,0.000,26.200,128.840,128.340,102.640,25.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/25/1995,00:00,,3 - Casing leaking or wet,32.400,0.000,32.400,128.840,128.340,96.440,31.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,3/21/1996,00:00,,,27.100,0.000,27.100,128.840,128.340,101.740,26.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,11/7/1996,00:00,,,33.400,0.000,33.400,128.840,128.340,95.440,32.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,3/19/1997,00:00,,,26.900,0.000,26.900,128.840,128.340,101.940,26.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/29/1997,00:00,,,33.600,0.000,33.600,128.840,128.340,95.240,33.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,3/19/1998,00:00,,,27.700,0.000,27.700,128.840,128.340,101.140,27.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/29/1998,00:00,,,32.600,0.000,32.600,128.840,128.340,96.240,32.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/27/1999,00:00,,,34.700,0.000,34.700,128.840,128.340,94.140,34.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,3/18/1999,00:00,,,23.800,0.000,23.800,128.840,128.340,105.040,23.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,3/15/2000,00:00,,,27.400,0.000,27.400,128.840,128.340,101.440,26.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/13/2000,00:00,,,35.300,0.000,35.300,128.840,128.340,93.540,34.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,3/29/2001,00:00,,,33.000,0.000,33.000,128.840,128.340,95.840,32.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/25/2001,00:00,,,33.700,0.000,33.700,128.840,128.340,95.140,33.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,3/27/2002,00:00,,,26.900,0.000,26.900,128.840,128.340,101.940,26.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
409048N1240239W001,06N01E13M001H,10/23/2002,00:00,,,35.600,0.000,35.600,128.840,128.340,93.240,35.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
