CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Mono_06.21.1983-06.21.2013
376179N1189842W001,,12/20/1989,00:00,,,27.890,0.000,27.890,"7,974.440","7,974.440","7,946.550",27.890,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,1/9/1990,00:00,,,29.100,0.000,29.100,"7,974.440","7,974.440","7,945.340",29.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,2/20/1990,00:00,,,30.620,0.000,30.620,"7,974.440","7,974.440","7,943.820",30.620,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,3/19/1990,00:00,,,30.850,0.000,30.850,"7,974.440","7,974.440","7,943.590",30.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,4/24/1990,00:00,,,26.840,0.000,26.840,"7,974.440","7,974.440","7,947.600",26.840,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,5/24/1990,00:00,,,27.050,0.000,27.050,"7,974.440","7,974.440","7,947.390",27.050,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,11/16/1990,00:00,,,28.820,0.000,28.820,"7,974.440","7,974.440","7,945.620",28.820,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,6/16/1991,00:00,,,16.980,0.000,16.980,"7,974.440","7,974.440","7,957.460",16.980,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,7/18/1991,00:00,,,19.100,0.000,19.100,"7,974.440","7,974.440","7,955.340",19.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,8/27/1991,00:00,,,22.420,0.000,22.420,"7,974.440","7,974.440","7,952.020",22.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,11/18/1991,00:00,,,30.460,0.000,30.460,"7,974.440","7,974.440","7,943.980",30.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,4/9/1992,00:00,,,33.670,0.000,33.670,"7,974.440","7,974.440","7,940.770",33.670,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,7/21/1992,00:00,,,22.750,0.000,22.750,"7,974.440","7,974.440","7,951.690",22.750,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,11/19/1992,00:00,,,34.400,0.000,34.400,"7,974.440","7,974.440","7,940.040",34.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,5/14/1993,00:00,,,22.340,0.000,22.340,"7,974.440","7,974.440","7,952.100",22.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,7/19/1993,00:00,,,4.260,0.000,4.260,"7,974.440","7,974.440","7,970.180",4.260,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,11/8/1993,00:00,,,23.390,0.000,23.390,"7,974.440","7,974.440","7,951.050",23.390,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,4/7/1994,00:00,,,32.310,0.000,32.310,"7,974.440","7,974.440","7,942.130",32.310,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,7/22/1994,00:00,,,21.500,0.000,21.500,"7,974.440","7,974.440","7,952.940",21.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,11/8/1994,00:00,,,32.480,0.000,32.480,"7,974.440","7,974.440","7,941.960",32.480,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,7/19/1995,00:00,,,5.190,0.000,5.190,"7,974.440","7,974.440","7,969.250",5.190,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,11/2/1995,00:00,,,17.680,0.000,17.680,"7,974.440","7,974.440","7,956.760",17.680,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,4/25/1996,00:00,,,18.930,0.000,18.930,"7,974.440","7,974.440","7,955.510",18.930,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,7/19/1996,00:00,,,11.220,0.000,11.220,"7,974.440","7,974.440","7,963.220",11.220,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376179N1189842W001,,11/19/1996,00:00,,,16.520,0.000,16.520,"7,974.440","7,974.440","7,957.920",16.520,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376182N1189850W001,,10/16/1988,00:00,,,-4.150,0.000,-4.150,"7,986.450","7,986.450","7,990.600",-4.150,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376182N1189850W001,,11/29/1988,00:00,,,-2.070,0.000,-2.070,"7,986.450","7,986.450","7,988.520",-2.070,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,4/25/1989,00:00,,,8.250,0.000,8.250,"7,040.360","7,040.360","7,032.110",8.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,8/8/1989,00:00,,,7.830,0.000,7.830,"7,040.360","7,040.360","7,032.530",7.830,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,11/29/1989,00:00,,,7.840,0.000,7.840,"7,040.360","7,040.360","7,032.520",7.840,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,4/24/1990,00:00,,,8.320,0.000,8.320,"7,040.360","7,040.360","7,032.040",8.320,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,7/18/1990,00:00,,,7.780,0.000,7.780,"7,040.360","7,040.360","7,032.580",7.780,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,11/15/1990,00:00,,,8.290,0.000,8.290,"7,040.360","7,040.360","7,032.070",8.290,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,4/10/1991,00:00,,,7.360,0.000,7.360,"7,040.360","7,040.360","7,033.000",7.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,7/17/1991,00:00,,,4.150,0.000,4.150,"7,040.360","7,040.360","7,036.210",4.150,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,11/20/1991,00:00,,,7.610,0.000,7.610,"7,040.360","7,040.360","7,032.750",7.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,4/8/1992,00:00,,,8.020,0.000,8.020,"7,040.360","7,040.360","7,032.340",8.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,7/22/1992,00:00,,,8.540,0.000,8.540,"7,040.360","7,040.360","7,031.820",8.540,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,11/19/1992,00:00,,,8.580,0.000,8.580,"7,040.360","7,040.360","7,031.780",8.580,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,5/14/1993,00:00,,,6.790,0.000,6.790,"7,040.360","7,040.360","7,033.570",6.790,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,7/20/1993,00:00,,,4.290,0.000,4.290,"7,040.360","7,040.360","7,036.070",4.290,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,11/10/1993,00:00,,,6.820,0.000,6.820,"7,040.360","7,040.360","7,033.540",6.820,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,4/6/1994,00:00,,,7.980,0.000,7.980,"7,040.360","7,040.360","7,032.380",7.980,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,7/15/1994,00:00,,,8.570,0.000,8.570,"7,040.360","7,040.360","7,031.790",8.570,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,11/10/1994,00:00,,,8.460,0.000,8.460,"7,040.360","7,040.360","7,031.900",8.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,4/13/1995,00:00,,,5.700,0.000,5.700,"7,040.360","7,040.360","7,034.660",5.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,7/14/1995,00:00,,,3.170,0.000,3.170,"7,040.360","7,040.360","7,037.190",3.170,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,11/7/1995,00:00,,,5.820,0.000,5.820,"7,040.360","7,040.360","7,034.540",5.820,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,4/24/1996,00:00,,,5.950,0.000,5.950,"7,040.360","7,040.360","7,034.410",5.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,7/18/1996,00:00,,,2.530,0.000,2.530,"7,040.360","7,040.360","7,037.830",2.530,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,11/19/1996,00:00,,,5.200,0.000,5.200,"7,040.360","7,040.360","7,035.160",5.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,4/15/1997,00:00,,,6.100,0.000,6.100,"7,040.360","7,040.360","7,034.260",6.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,7/13/1997,00:00,,,3.960,0.000,3.960,"7,040.360","7,040.360","7,036.400",3.960,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,11/19/1997,00:00,,,5.760,0.000,5.760,"7,040.360","7,040.360","7,034.600",5.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,4/16/1998,00:00,,,5.150,0.000,5.150,"7,040.360","7,040.360","7,035.210",5.150,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,7/14/1998,00:00,,4 - Pumped recently,5.560,0.000,5.560,"7,040.360","7,040.360","7,034.800",5.560,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,11/11/1998,00:00,,,5.070,0.000,5.070,"7,040.360","7,040.360","7,035.290",5.070,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,4/13/1999,00:00,,,6.320,0.000,6.320,"7,040.360","7,040.360","7,034.040",6.320,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,7/13/1999,00:00,,,4.040,0.000,4.040,"7,040.360","7,040.360","7,036.320",4.040,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,11/27/1999,00:00,,,6.260,0.000,6.260,"7,040.360","7,040.360","7,034.100",6.260,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,4/13/2000,00:00,,,6.660,0.000,6.660,"7,040.360","7,040.360","7,033.700",6.660,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,11/15/2007,00:00,,,7.810,0.000,7.810,"7,040.360","7,040.360","7,032.550",7.810,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,7/13/2005,00:00,,,4.660,0.000,4.660,"7,040.360","7,040.360","7,035.700",4.660,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,11/22/2005,00:00,,,7.560,0.000,7.560,"7,040.360","7,040.360","7,032.800",7.560,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,4/13/2006,00:00,,,5.760,0.000,5.760,"7,040.360","7,040.360","7,034.600",5.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,7/25/2006,00:00,,,3.320,0.000,3.320,"7,040.360","7,040.360","7,037.040",3.320,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,11/10/2006,00:00,,,6.350,0.000,6.350,"7,040.360","7,040.360","7,034.010",6.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,4/11/2005,00:00,,,6.640,0.000,6.640,"7,040.360","7,040.360","7,033.720",6.640,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,4/11/2007,00:00,,,7.440,0.000,7.440,"7,040.360","7,040.360","7,032.920",7.440,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376184N1188234W001,,7/28/2007,00:00,,,7.920,0.000,7.920,"7,040.360","7,040.360","7,032.440",7.920,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376190N1188792W001,,5/21/1986,00:00,,,10.230,0.000,10.230,"7,125.770","7,125.770","7,115.540",10.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376190N1188792W001,,11/19/1986,00:00,,,12.730,0.000,12.730,"7,125.770","7,125.770","7,113.040",12.730,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376190N1188792W001,,3/1/1988,00:00,,,17.590,0.000,17.590,"7,125.770","7,125.770","7,108.180",17.590,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376190N1188792W001,,7/27/1988,00:00,,,17.220,0.000,17.220,"7,125.770","7,125.770","7,108.550",17.220,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376190N1188792W001,,11/28/1988,00:00,,,19.120,0.000,19.120,"7,125.770","7,125.770","7,106.650",19.120,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376196N1188811W001,,5/21/1986,00:00,,,6.690,0.000,6.690,"7,125.780","7,125.780","7,119.090",6.690,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376196N1188811W001,,8/31/1986,00:00,,,5.240,0.000,5.240,"7,125.780","7,125.780","7,120.540",5.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376196N1188811W001,,11/19/1986,00:00,,,8.780,0.000,8.780,"7,125.780","7,125.780","7,117.000",8.780,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376196N1188811W001,,3/1/1988,00:00,,,13.930,0.000,13.930,"7,125.780","7,125.780","7,111.850",13.930,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376196N1188811W001,,7/27/1988,00:00,,,13.230,0.000,13.230,"7,125.780","7,125.780","7,112.550",13.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376196N1188811W001,,11/28/1988,00:00,,,16.290,0.000,16.290,"7,125.780","7,125.780","7,109.490",16.290,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,10/16/1988,00:00,,,20.650,0.000,20.650,"7,958.790","7,958.790","7,938.140",20.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,11/29/1988,00:00,,,21.320,0.000,21.320,"7,958.790","7,958.790","7,937.470",21.320,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,4/25/1989,00:00,,,25.020,0.000,25.020,"7,958.790","7,958.790","7,933.770",25.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,8/8/1989,00:00,,,18.830,0.000,18.830,"7,958.790","7,958.790","7,939.960",18.830,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,10/18/1989,00:00,,,23.350,0.000,23.350,"7,958.790","7,958.790","7,935.440",23.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,11/22/1989,00:00,,,24.170,0.000,24.170,"7,958.790","7,958.790","7,934.620",24.170,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,12/20/1989,00:00,,,24.720,0.000,24.720,"7,958.790","7,958.790","7,934.070",24.720,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,1/9/1990,00:00,,,25.030,0.000,25.030,"7,958.790","7,958.790","7,933.760",25.030,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,2/20/1990,00:00,,,25.630,0.000,25.630,"7,958.790","7,958.790","7,933.160",25.630,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,3/19/1990,00:00,,,26.000,0.000,26.000,"7,958.790","7,958.790","7,932.790",26.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,4/24/1990,00:00,D - Dry well,,,,,"7,958.790","7,958.790",,,,,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,5/24/1990,00:00,D - Dry well,,,,,"7,958.790","7,958.790",,,,,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,8/29/1990,00:00,,,24.610,0.000,24.610,"7,958.790","7,958.790","7,934.180",24.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,11/16/1990,00:00,D - Dry well,,,,,"7,958.790","7,958.790",,,,,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,4/11/1991,00:00,D - Dry well,,,,,"7,958.790","7,958.790",,,,,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,6/16/1991,00:00,D - Dry well,,,,,"7,958.790","7,958.790",,,,,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,7/18/1991,00:00,D - Dry well,,,,,"7,958.790","7,958.790",,,,,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,8/27/1991,00:00,D - Dry well,,,,,"7,958.790","7,958.790",,,,,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,11/18/1991,00:00,D - Dry well,,,,,"7,958.790","7,958.790",,,,,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,4/9/1992,00:00,D - Dry well,,,,,"7,958.790","7,958.790",,,,,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,7/21/1992,00:00,D - Dry well,,,,,"7,958.790","7,958.790",,,,,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,11/19/1992,00:00,D - Dry well,,,,,"7,958.790","7,958.790",,,,,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,5/14/1993,00:00,D - Dry well,,,,,"7,958.790","7,958.790",,,,,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376204N1189839W001,,7/19/1993,00:00,,,8.250,0.000,8.250,"7,958.790","7,958.790","7,950.540",8.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
