CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,SanJoaquin_06.21.1983-12.31.1988
379626N1211990W001,01N07E03M001,12/3/1984,00:00,,,73.000,0.000,73.000,44.110,43.110,-28.890,72.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379626N1211990W001,01N07E03M001,4/10/1985,00:00,,,55.000,0.000,55.000,44.110,43.110,-10.890,54.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379626N1211990W001,01N07E03M001,10/22/1985,00:00,,,85.000,0.000,85.000,44.110,43.110,-40.890,84.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379626N1211990W001,01N07E03M001,4/16/1986,00:00,,,59.500,0.000,59.500,44.110,43.110,-15.390,58.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379626N1211990W001,01N07E03M001,10/27/1986,00:00,,,61.500,0.000,61.500,44.110,43.110,-17.390,60.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379626N1211990W001,01N07E03M001,10/29/1987,00:00,,,65.000,0.000,65.000,44.110,43.110,-20.890,64.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379626N1211990W001,01N07E03M001,3/15/1988,00:00,,,64.500,0.000,64.500,44.110,43.110,-20.390,63.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379626N1211990W001,01N07E03M001,10/10/1988,00:00,,,83.000,0.000,83.000,44.110,43.110,-38.890,82.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379627N1213001W001,,10/11/1983,00:00,,,19.400,0.000,19.400,7.460,12.960,-11.940,24.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379627N1213001W001,,3/8/1984,00:00,,,16.400,0.000,16.400,7.460,12.960,-8.940,21.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379627N1213001W001,,10/15/1984,00:00,2 - Pump house locked,,,,,7.460,12.960,,,,,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379627N1213001W001,,3/12/1985,00:00,,,16.800,0.000,16.800,7.460,12.960,-9.340,22.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379627N1213001W001,,10/1/1985,00:00,,,19.800,0.000,19.800,7.460,12.960,-12.340,25.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379627N1213001W001,,3/14/1986,00:00,,,15.700,0.000,15.700,7.460,12.960,-8.240,21.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379627N1213001W001,,10/8/1986,00:00,,,16.500,0.000,16.500,7.460,12.960,-9.040,22.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379627N1213001W001,,3/6/1987,00:00,,,15.300,0.000,15.300,7.460,12.960,-7.840,20.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379627N1213001W001,,10/6/1987,00:00,,,18.900,0.000,18.900,7.460,12.960,-11.440,24.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379627N1213001W001,,3/2/1988,00:00,,,20.700,0.000,20.700,7.460,12.960,-13.240,26.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379627N1213001W001,,10/4/1988,00:00,,,24.200,0.000,24.200,7.460,12.960,-16.740,29.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379629N1210624W001,,11/22/1983,00:00,,,113.700,0.000,113.700,88.770,88.270,-24.930,113.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379629N1210624W001,,3/22/1984,00:00,,,105.700,0.000,105.700,88.770,88.270,-16.930,105.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379629N1210624W001,,3/20/1985,00:00,,,107.000,0.000,107.000,88.770,88.270,-18.230,106.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379629N1210624W001,,10/3/1985,00:00,,,120.700,0.000,120.700,88.770,88.270,-31.930,120.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379629N1210624W001,,3/21/1986,00:00,,,109.800,0.000,109.800,88.770,88.270,-21.030,109.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379629N1210624W001,,10/15/1986,00:00,,,119.600,0.000,119.600,88.770,88.270,-30.830,119.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379629N1210624W001,,3/3/1987,00:00,,,108.300,0.000,108.300,88.770,88.270,-19.530,107.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379629N1210624W001,,10/9/1987,00:00,,,121.300,0.000,121.300,88.770,88.270,-32.530,120.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379629N1210624W001,,3/3/1988,00:00,,,110.800,0.000,110.800,88.770,88.270,-22.030,110.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379629N1210624W001,,10/12/1988,00:00,,,126.200,0.000,126.200,88.770,88.270,-37.430,125.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379640N1211492W001,,12/7/1983,00:00,,,86.000,0.000,86.000,63.690,62.190,-22.310,84.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379640N1211492W001,,4/11/1984,00:00,,,85.000,0.000,85.000,63.690,62.190,-21.310,83.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379640N1211492W001,,12/3/1984,00:00,,,90.500,0.000,90.500,63.690,62.190,-26.810,89.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379640N1211492W001,,4/10/1985,00:00,,,85.000,0.000,85.000,63.690,62.190,-21.310,83.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379640N1211492W001,,10/21/1985,00:00,,,99.000,0.000,99.000,63.690,62.190,-35.310,97.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379640N1211492W001,,4/16/1986,00:00,,,85.000,0.000,85.000,63.690,62.190,-21.310,83.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379640N1211492W001,,10/24/1986,00:00,,,89.500,0.000,89.500,63.690,62.190,-25.810,88.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379640N1211492W001,,4/8/1987,00:00,,,84.000,0.000,84.000,63.690,62.190,-20.310,82.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379640N1211492W001,,10/29/1987,00:00,,,92.000,0.000,92.000,63.690,62.190,-28.310,90.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379640N1211492W001,,3/15/1988,00:00,1 - Pumping,,,,,63.690,62.190,,,,,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379640N1211492W001,,10/10/1988,00:00,,,103.000,0.000,103.000,63.690,62.190,-39.310,101.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379643N1213348W001,,11/15/1983,00:00,,,14.200,0.000,14.200,6.010,5.010,-8.190,13.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379643N1213348W001,,3/20/1984,00:00,,,11.800,0.000,11.800,6.010,5.010,-5.790,10.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379643N1213348W001,,3/12/1985,00:00,,,13.500,0.000,13.500,6.010,5.010,-7.490,12.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379643N1213348W001,,10/1/1985,00:00,,,17.400,0.000,17.400,6.010,5.010,-11.390,16.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379643N1213348W001,,3/24/1986,00:00,,,10.600,0.000,10.600,6.010,5.010,-4.590,9.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379643N1213348W001,,10/8/1986,00:00,,,14.500,0.000,14.500,6.010,5.010,-8.490,13.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379643N1213348W001,,3/6/1987,00:00,,,12.600,0.000,12.600,6.010,5.010,-6.590,11.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379643N1213348W001,,10/5/1987,00:00,,,18.200,0.000,18.200,6.010,5.010,-12.190,17.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379643N1213348W001,,3/2/1988,00:00,,,16.800,0.000,16.800,6.010,5.010,-10.790,15.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379643N1213348W001,,10/4/1988,00:00,,,21.300,0.000,21.300,6.010,5.010,-15.290,20.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379697N1212856W001,,10/11/1983,00:00,,,42.600,0.000,42.600,21.270,20.970,-21.330,42.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379697N1212856W001,,3/8/1984,00:00,,,33.500,0.000,33.500,21.270,20.970,-12.230,33.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379697N1212856W001,,10/15/1984,00:00,,,38.300,0.000,38.300,21.270,20.970,-17.030,38.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379697N1212856W001,,3/12/1985,00:00,,,34.900,0.000,34.900,21.270,20.970,-13.630,34.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379697N1212856W001,,10/1/1985,00:00,1 - Pumping,,,,,21.270,20.970,,,,,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379697N1212856W001,,3/14/1986,00:00,,,35.600,0.000,35.600,21.270,20.970,-14.330,35.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379697N1212856W001,,10/8/1986,00:00,,,35.300,0.000,35.300,21.270,20.970,-14.030,35.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379697N1212856W001,,3/6/1987,00:00,,,34.800,0.000,34.800,21.270,20.970,-13.530,34.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379697N1212856W001,,10/5/1987,00:00,,,43.700,0.000,43.700,21.270,20.970,-22.430,43.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379697N1212856W001,,3/2/1988,00:00,,,45.700,0.000,45.700,21.270,20.970,-24.430,45.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379698N1211495W001,01N07E01A002,12/7/1983,00:00,,,90.500,0.000,90.500,64.690,64.190,-25.810,90.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379698N1211495W001,01N07E01A002,4/11/1984,00:00,,,80.000,0.000,80.000,64.690,64.190,-15.310,79.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379698N1211495W001,01N07E01A002,12/3/1984,00:00,,,92.000,0.000,92.000,64.690,64.190,-27.310,91.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379698N1211495W001,01N07E01A002,4/10/1985,00:00,,,83.000,0.000,83.000,64.690,64.190,-18.310,82.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379698N1211495W001,01N07E01A002,10/21/1985,00:00,,,102.500,0.000,102.500,64.690,64.190,-37.810,102.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379698N1211495W001,01N07E01A002,10/27/1986,00:00,1 - Pumping,,,,,64.690,64.190,,,,,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379698N1211495W001,01N07E01A002,4/8/1987,00:00,,,82.000,0.000,82.000,64.690,64.190,-17.310,81.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379698N1211495W001,01N07E01A002,10/29/1987,00:00,9 - Temporarily inaccessible,,,,,64.690,64.190,,,,,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379698N1211495W001,01N07E01A002,3/15/1988,00:00,,,92.000,0.000,92.000,64.690,64.190,-27.310,91.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379698N1211495W001,01N07E01A002,10/10/1988,00:00,1 - Pumping,,,,,64.690,64.190,,,,,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,10/13/1983,00:00,,,84.300,0.000,84.300,57.170,56.170,-27.130,83.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,3/7/1984,00:00,,,75.600,0.000,75.600,57.170,56.170,-18.430,74.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,10/18/1984,00:00,,,86.300,0.000,86.300,57.170,56.170,-29.130,85.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,1/25/1985,00:00,,,81.100,0.000,81.100,57.170,56.170,-23.930,80.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,2/26/1985,00:00,,,78.700,0.000,78.700,57.170,56.170,-21.530,77.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,3/25/1985,00:00,,,79.100,0.000,79.100,57.170,56.170,-21.930,78.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,4/25/1985,00:00,,,78.600,0.000,78.600,57.170,56.170,-21.430,77.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,5/23/1985,00:00,,,85.800,0.000,85.800,57.170,56.170,-28.630,84.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,6/25/1985,00:00,,,86.600,0.000,86.600,57.170,56.170,-29.430,85.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,7/25/1985,00:00,,,90.100,0.000,90.100,57.170,56.170,-32.930,89.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,8/22/1985,00:00,,,92.200,0.000,92.200,57.170,56.170,-35.030,91.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,9/24/1985,00:00,,,91.000,0.000,91.000,57.170,56.170,-33.830,90.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,10/25/1985,00:00,,,88.900,0.000,88.900,57.170,56.170,-31.730,87.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,11/20/1985,00:00,,,87.300,0.000,87.300,57.170,56.170,-30.130,86.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,12/19/1985,00:00,,,85.800,0.000,85.800,57.170,56.170,-28.630,84.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,1/22/1986,00:00,,,84.300,0.000,84.300,57.170,56.170,-27.130,83.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,2/22/1986,00:00,,,83.100,0.000,83.100,57.170,56.170,-25.930,82.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,3/24/1986,00:00,,,81.400,0.000,81.400,57.170,56.170,-24.230,80.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,4/23/1986,00:00,,,80.000,0.000,80.000,57.170,56.170,-22.830,79.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,5/23/1986,00:00,,,81.100,0.000,81.100,57.170,56.170,-23.930,80.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,6/25/1986,00:00,,,85.400,0.000,85.400,57.170,56.170,-28.230,84.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,7/23/1986,00:00,,,86.300,0.000,86.300,57.170,56.170,-29.130,85.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,8/26/1986,00:00,,,88.900,0.000,88.900,57.170,56.170,-31.730,87.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,9/25/1986,00:00,,,85.800,0.000,85.800,57.170,56.170,-28.630,84.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,10/27/1986,00:00,,,84.700,0.000,84.700,57.170,56.170,-27.530,83.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,12/1/1986,00:00,,,82.500,0.000,82.500,57.170,56.170,-25.330,81.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,12/23/1986,00:00,,,81.600,0.000,81.600,57.170,56.170,-24.430,80.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,1/23/1987,00:00,,,80.500,0.000,80.500,57.170,56.170,-23.330,79.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,2/23/1987,00:00,,,79.100,0.000,79.100,57.170,56.170,-21.930,78.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
379714N1211618W001,,3/24/1987,00:00,,,78.400,0.000,78.400,57.170,56.170,-21.230,77.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
